Order ID,gender,age,payment_method,invoice_date
402-0103270-2480342,Male,56,Credit Card,14-09-2022
407-1961371-6669959,Female,22,Cash,05-06-2022
406-9802038-7905966,Male,62,Debit Card,20-12-2021
405-0982436-0028353,Female,45,Cash,25-05-2021
408-1824001-0394733,Male,24,Credit Card,25-09-2022
403-8806925-8150763,Male,41,Credit Card,19-08-2022
403-6036293-1631559,Female,31,Credit Card,15-02-2022
405-4558030-5371531,Female,63,Credit Card,15-01-2021
405-1550205-1439512,Female,60,Cash,21-11-2022
402-2089377-5503543,Female,52,Credit Card,14-10-2021
405-5070293-5485925,Female,19,Credit Card,30-06-2022
171-5885440-6989908,Male,44,Credit Card,15-04-2022
407-1025016-8859511,Male,20,Credit Card,21-05-2021
407-7674980-1775539,Female,41,Cash,03-05-2022
406-2130502-6046710,Female,26,Debit Card,09-06-2022
406-4490698-8020357,Female,27,Cash,08-08-2022
406-9731051-6469122,Male,46,Debit Card,16-04-2021
403-5572553-3469150,Male,24,Credit Card,26-01-2022
408-2996204-6661124,Female,27,Credit Card,17-09-2021
403-3792022-9345939,Male,49,Debit Card,18-10-2022
402-4089627-0227560,Female,50,Credit Card,24-07-2022
171-5139205-9945124,Male,19,Cash,15-01-2023
171-4408114-8550755,Male,51,Credit Card,17-01-2021
406-9569762-1378729,Male,35,Debit Card,28-01-2022
406-3695122-5349942,Male,41,Credit Card,29-05-2021
403-3914771-3748336,Female,18,Credit Card,12-05-2022
404-1893831-8361151,Male,30,Cash,02-07-2021
403-6119425-0473950,Female,39,Cash,30-04-2021
402-9931796-0583519,Female,64,Cash,09-08-2021
407-0481222-0355545,Female,20,Cash,13-01-2023
408-8312193-2637122,Female,44,Cash,26-03-2022
171-3598622-5926763,Male,50,Debit Card,15-09-2022
171-1353825-8557112,Male,65,Credit Card,08-01-2021
402-1463513-5043522,Female,30,Cash,01-10-2021
405-7959534-9465908,Male,61,Cash,30-01-2022
403-8264166-8550729,Male,35,Cash,18-01-2021
408-7713657-7625910,Female,65,Credit Card,08-02-2022
406-2053681-7530754,Male,61,Debit Card,02-12-2021
403-9151602-0697914,Female,67,Debit Card,20-04-2021
404-0272723-1317179,Female,27,Debit Card,26-11-2021
408-4550482-6989158,Female,68,Credit Card,27-09-2022
408-1435812-5989908,Female,47,Credit Card,18-02-2021
403-9065335-3315533,Female,18,Credit Card,12-11-2022
404-4475351-0604324,Female,44,Credit Card,08-07-2021
404-2429738-4157141,Female,51,Cash,24-04-2022
407-0403465-6172359,Male,49,Cash,19-06-2022
402-3472022-0065902,Female,20,Debit Card,15-02-2021
171-8840940-6041126,Male,55,Debit Card,23-06-2021
171-8544762-2547516,Female,67,Debit Card,13-08-2021
171-6514723-6694747,Male,41,Debit Card,12-03-2021
403-3029334-8029959,Female,31,Cash,13-03-2021
405-3568999-4917110,Female,26,Cash,16-12-2021
407-5002706-4732363,Male,62,Credit Card,03-07-2022
402-1190123-2793156,Female,66,Credit Card,21-11-2022
408-6074612-1610711,Female,48,Debit Card,09-10-2021
403-5103026-4629915,Male,31,Debit Card,16-04-2022
171-1847978-3360352,Female,56,Debit Card,12-01-2022
405-0071020-1257139,Male,47,Debit Card,07-01-2022
408-7738642-6533114,Female,47,Cash,12-02-2022
405-5345559-6974716,Male,50,Credit Card,21-11-2021
408-0766453-6633167,Female,31,Debit Card,02-01-2022
404-9837659-4130746,Female,56,Cash,26-11-2022
403-3494997-7405950,Male,42,Credit Card,12-02-2023
402-3589024-9190755,Female,41,Cash,19-10-2021
171-4542715-9519568,Female,36,Debit Card,28-12-2022
171-5237167-0800354,Female,43,Credit Card,27-07-2021
404-5759885-8488329,Female,21,Cash,03-02-2023
404-5578026-1009944,Female,28,Cash,31-03-2022
404-5331708-3964359,Male,54,Cash,09-07-2021
403-7427306-3383503,Male,49,Credit Card,29-06-2021
404-7819200-8992319,Male,29,Credit Card,12-11-2022
404-3662336-9273159,Male,22,Cash,30-11-2022
171-2796178-8961921,Male,55,Cash,27-11-2022
404-9379691-9941135,Female,32,Cash,10-08-2021
408-8635345-0601157,Female,69,Cash,24-10-2022
171-4921076-4694723,Male,67,Debit Card,28-08-2022
402-5870508-5894745,Female,34,Cash,27-05-2022
171-9809966-0502707,Male,30,Cash,11-10-2021
404-5217051-7145926,Male,55,Cash,12-03-2022
408-4339617-9790750,Female,60,Credit Card,19-12-2021
403-2496653-2277158,Female,65,Credit Card,12-06-2022
171-3145843-8905938,Male,32,Debit Card,18-11-2021
403-3286030-6662756,Female,47,Cash,15-01-2023
403-6209585-0560364,Female,53,Debit Card,20-11-2021
406-1716742-8087501,Female,45,Credit Card,02-11-2021
403-5894351-3727562,Female,45,Credit Card,25-05-2021
405-2462088-9049136,Male,22,Debit Card,04-07-2021
402-3983780-0012361,Male,62,Credit Card,15-03-2022
403-0493136-7745923,Female,43,Cash,19-12-2021
402-8599292-7500332,Female,28,Credit Card,17-01-2023
408-4222294-9072361,Male,39,Credit Card,23-01-2023
402-4755255-2502745,Male,67,Cash,22-04-2022
406-1147603-3609116,Female,57,Credit Card,02-06-2021
406-1363112-2801914,Female,49,Cash,15-04-2021
171-5996745-9773925,Male,43,Credit Card,17-12-2021
408-0824595-6318739,Female,61,Credit Card,21-05-2022
402-4059116-2355536,Female,18,Cash,06-01-2023
407-7062293-3085907,Male,41,Credit Card,21-09-2021
403-6707510-1884367,Female,22,Credit Card,31-03-2021
406-6727892-3381113,Male,53,Debit Card,04-09-2021
171-5950434-0269145,Male,49,Credit Card,14-02-2022
404-1551393-9257134,Female,23,Credit Card,11-05-2021
405-4151747-5373161,Female,24,Credit Card,24-04-2021
408-8218119-3662714,Female,54,Cash,16-05-2021
406-5956820-5197137,Female,50,Debit Card,13-02-2023
408-6101208-8740347,Female,40,Cash,21-02-2021
406-8614309-2024361,Male,22,Credit Card,04-05-2022
405-4443150-8374718,Male,42,Credit Card,19-09-2022
408-3663983-9296356,Male,43,Debit Card,03-10-2021
405-0393721-1615527,Male,46,Cash,04-03-2021
404-3825912-9865901,Male,63,Debit Card,02-11-2021
406-4088050-9597149,Female,46,Debit Card,10-06-2022
406-0380611-3281925,Male,23,Cash,16-09-2022
403-9114349-2072369,Female,51,Debit Card,29-06-2022
403-2889959-9597146,Female,34,Cash,08-11-2022
404-2217802-2429134,Female,59,Credit Card,23-11-2021
404-3844950-6301113,Male,34,Credit Card,28-07-2021
408-4783943-0573914,Male,35,Debit Card,17-02-2023
408-4995684-9443540,Female,39,Cash,28-01-2021
407-3149778-0010728,Male,64,Cash,20-01-2021
402-3268712-0801944,Female,51,Debit Card,14-11-2022
402-0304143-1435533,Female,35,Credit Card,28-09-2021
406-6145584-1157928,Male,46,Cash,21-11-2021
405-0600245-8340336,Female,40,Credit Card,10-08-2021
404-0040614-2247527,Male,63,Cash,23-02-2021
403-5142887-3248313,Female,26,Credit Card,03-03-2021
171-0697676-7194722,Female,56,Cash,02-02-2022
171-5165159-4361133,Male,60,Cash,06-12-2022
408-5924851-6737908,Female,64,Cash,29-06-2022
171-8821528-1949115,Female,65,Cash,24-03-2022
404-5205439-9835502,Female,44,Cash,08-03-2022
407-3448600-2539542,Male,18,Debit Card,13-12-2022
403-4488447-7165107,Female,33,Credit Card,06-08-2022
403-5120153-5918732,Female,46,Credit Card,31-08-2022
403-0818300-9678769,Female,41,Credit Card,29-08-2022
406-8742858-5525914,Female,68,Credit Card,03-08-2021
405-4961622-5480313,Male,55,Credit Card,22-10-2021
403-4140764-9463536,Male,22,Cash,23-02-2022
402-2029862-0796347,Male,33,Cash,18-04-2021
402-1943307-3511557,Male,31,Credit Card,27-03-2021
405-1760377-7501149,Male,21,Debit Card,04-12-2022
407-4548618-4239557,Male,51,Cash,05-02-2023
406-8380866-9403558,Female,43,Debit Card,01-11-2022
171-5745757-3505148,Male,20,Cash,28-03-2021
402-1628472-8201946,Female,66,Credit Card,05-07-2021
171-0053450-9281940,Female,47,Credit Card,06-11-2022
403-2446355-8535543,Male,43,Cash,07-03-2022
171-6419318-6144348,Male,52,Credit Card,25-11-2022
404-4875339-0291557,Female,64,Cash,07-09-2021
404-6353044-6230723,Male,53,Credit Card,20-07-2022
404-9499129-5089165,Female,37,Credit Card,25-07-2022
402-2754563-6701119,Male,63,Cash,12-12-2022
171-4445792-2912309,Male,55,Credit Card,12-03-2022
408-3312445-5889904,Male,63,Credit Card,02-06-2022
408-8386257-3858758,Female,47,Cash,24-09-2021
408-8174031-3509940,Female,42,Credit Card,09-11-2021
405-3181545-6437927,Female,22,Cash,01-06-2022
405-1753166-1614730,Male,21,Cash,13-01-2023
171-8149277-4597151,Female,53,Debit Card,17-08-2021
406-3032017-4890743,Female,23,Credit Card,26-05-2022
406-4169636-9553115,Male,40,Debit Card,18-09-2022
402-9489901-3045104,Male,27,Credit Card,30-08-2021
408-9734906-9482717,Female,60,Credit Card,26-01-2022
405-3879190-5275523,Female,58,Credit Card,19-07-2022
171-1469605-8370700,Male,56,Credit Card,09-01-2023
402-0292228-2437952,Male,26,Debit Card,06-07-2021
408-9117080-7754729,Male,23,Cash,13-07-2021
405-8990711-8199513,Female,67,Cash,07-06-2021
405-5200048-5553143,Female,35,Debit Card,18-04-2022
406-4669674-9461941,Male,43,Credit Card,30-07-2021
404-6146035-9117148,Male,47,Debit Card,03-09-2021
405-0866521-5706748,Female,39,Cash,24-11-2022
402-3641664-3453120,Female,37,Debit Card,12-02-2022
404-1288198-2157945,Male,28,Credit Card,26-10-2022
404-9799678-1777946,Female,28,Cash,25-04-2022
171-1348860-0516315,Male,31,Cash,29-12-2022
402-4464967-8500349,Male,42,Credit Card,17-08-2022
407-2915205-5173153,Female,29,Debit Card,25-01-2022
402-3561808-3356348,Female,51,Credit Card,23-07-2022
405-7128048-0756320,Male,66,Cash,01-06-2021
403-5886127-2760359,Female,21,Cash,01-10-2022
403-3428848-2911529,Female,65,Cash,28-12-2022
402-2629851-6859520,Female,50,Debit Card,28-12-2021
408-6958621-4661126,Female,47,Credit Card,18-02-2022
404-2145664-2445122,Female,21,Credit Card,31-03-2021
405-5189998-6685926,Male,30,Cash,03-02-2023
404-0709030-9413957,Male,29,Cash,09-06-2022
404-8120758-3565916,Female,59,Cash,27-10-2022
404-5247350-2397159,Female,50,Debit Card,23-04-2022
171-0787649-4226721,Female,30,Credit Card,07-03-2021
408-7049645-9292336,Female,54,Credit Card,22-02-2021
171-8645204-9022709,Female,52,Cash,22-10-2021
406-3343980-7677130,Male,34,Cash,22-04-2021
406-0686013-4220368,Male,64,Cash,14-05-2022
403-3062386-6875569,Female,47,Credit Card,26-07-2022
406-1733004-8870764,Female,58,Debit Card,21-02-2021
406-6759841-7675502,Female,41,Credit Card,23-04-2022
406-4698040-1551569,Male,30,Cash,20-03-2021
171-0656554-1558764,Male,25,Cash,28-11-2021
407-5833630-0072357,Female,64,Credit Card,04-06-2021
171-2230679-7520356,Male,63,Cash,02-10-2021
171-0407498-0713951,Male,41,Cash,22-02-2022
405-0479426-0513924,Female,53,Credit Card,24-09-2022
406-8744365-6742764,Female,35,Cash,30-10-2021
171-2996437-0019527,Male,21,Credit Card,07-02-2021
403-0979194-0620314,Female,59,Credit Card,06-03-2022
171-6552888-0932368,Male,49,Credit Card,14-06-2022
171-4804077-9333957,Male,36,Debit Card,13-05-2021
171-4687040-0947504,Male,60,Credit Card,13-07-2022
403-9301925-5963510,Male,60,Cash,06-02-2021
171-4947064-4567518,Female,62,Cash,02-08-2022
408-9562885-2114737,Male,69,Debit Card,26-08-2022
402-8643607-7291561,Female,69,Cash,17-06-2021
402-4225098-8736340,Female,47,Debit Card,06-01-2021
403-1987847-2680349,Female,25,Cash,14-06-2021
404-7905017-8877932,Male,54,Cash,08-01-2023
404-6531164-1210717,Female,29,Cash,23-05-2022
408-8656255-8846755,Male,26,Debit Card,16-09-2021
171-0051793-4798739,Female,63,Cash,17-05-2022
171-2622494-9625910,Male,25,Cash,02-06-2022
171-0254959-2551525,Female,62,Credit Card,15-09-2021
404-4729077-0689914,Female,27,Credit Card,06-08-2021
408-6984890-8197102,Male,47,Cash,23-04-2021
171-8055234-5111543,Male,47,Cash,20-10-2021
403-0062217-4695534,Male,58,Credit Card,09-08-2021
171-2914487-3837943,Female,55,Cash,18-09-2021
407-8049691-4601130,Female,20,Cash,14-10-2021
404-4636140-5693151,Female,34,Cash,13-04-2021
402-8957220-5368316,Female,22,Cash,20-01-2021
407-9465016-3301114,Female,63,Credit Card,23-02-2023
406-2588116-1637939,Male,30,Credit Card,05-12-2022
405-2063335-5889139,Female,63,Cash,30-08-2022
406-4217221-6764318,Male,66,Cash,01-04-2021
408-8914741-8553165,Female,42,Debit Card,05-11-2021
406-8004092-9258732,Female,24,Credit Card,18-05-2021
402-8328549-2162707,Female,41,Cash,18-08-2021
403-2012909-7384329,Male,56,Credit Card,30-01-2023
407-3778452-2471525,Male,44,Debit Card,26-05-2021
404-9948787-3166729,Female,24,Credit Card,19-04-2021
405-9107725-2857964,Female,27,Debit Card,29-06-2022
406-0958900-2122714,Male,19,Credit Card,10-03-2022
402-8677941-9481928,Female,35,Debit Card,27-06-2022
405-9742723-3553932,Female,61,Cash,26-05-2022
405-6969039-8549159,Male,33,Debit Card,28-05-2021
405-0076193-6244368,Male,58,Cash,07-04-2021
407-6720969-4216336,Female,62,Cash,23-12-2021
406-5183921-1541948,Male,20,Cash,02-11-2022
402-5238995-3740361,Female,51,Debit Card,21-08-2021
408-3101219-8216336,Female,33,Credit Card,16-12-2021
408-4016053-2797945,Female,30,Credit Card,20-06-2021
407-0052671-3514741,Male,47,Cash,07-01-2022
408-7815118-3597934,Male,21,Credit Card,12-08-2022
404-0826723-3289142,Male,43,Cash,17-01-2021
402-4732433-4917151,Male,49,Cash,28-08-2022
405-9497953-0201968,Male,27,Cash,08-11-2021
403-0364168-0836346,Female,33,Credit Card,11-10-2022
406-5675969-3402729,Female,56,Cash,17-06-2022
403-1176971-4293913,Male,48,Cash,15-12-2022
171-3708743-7144354,Female,53,Credit Card,22-01-2022
405-4049099-4413953,Female,36,Cash,24-08-2022
404-0283618-3996363,Male,47,Credit Card,16-06-2021
402-4396249-0833119,Female,30,Cash,21-02-2022
408-5165322-5355529,Male,50,Credit Card,04-01-2023
402-0629535-7656316,Female,42,Credit Card,24-10-2022
406-6408228-2137149,Female,67,Debit Card,10-03-2022
404-5635480-1920307,Male,48,Debit Card,05-12-2021
402-7975980-5291567,Male,21,Debit Card,14-03-2021
404-1250322-8989966,Female,52,Credit Card,12-10-2021
171-5286496-1967563,Male,53,Credit Card,27-01-2023
403-7378027-8793926,Male,57,Debit Card,23-04-2022
402-8463240-2061149,Male,41,Credit Card,24-10-2022
407-4798860-0468323,Male,43,Debit Card,06-03-2023
406-3636125-1545108,Female,52,Debit Card,10-08-2022
407-5845715-7212341,Male,60,Debit Card,12-05-2021
402-3579463-5463550,Female,18,Cash,01-07-2022
406-2026088-8937103,Female,54,Cash,18-08-2021
406-0887165-6079550,Female,55,Debit Card,14-11-2021
171-5859022-9881900,Female,36,Debit Card,23-09-2021
171-3119023-3541137,Female,24,Cash,12-10-2022
403-7275832-0203511,Female,53,Debit Card,21-04-2021
171-1398418-6888367,Male,28,Cash,13-10-2022
402-6776067-8504367,Male,19,Cash,29-06-2022
405-0892389-6639551,Male,27,Debit Card,12-04-2021
404-7250206-9925953,Female,57,Cash,02-10-2021
407-9008293-5601116,Male,44,Cash,27-06-2021
404-9067259-6956352,Male,31,Cash,13-02-2022
406-3201727-8256359,Male,51,Credit Card,15-03-2022
171-8330348-7974718,Female,36,Credit Card,12-12-2021
403-1833674-4359522,Male,53,Cash,31-03-2022
407-4501271-1234753,Male,25,Cash,26-02-2022
404-6930979-1477163,Male,22,Debit Card,06-09-2022
406-2015636-6066754,Female,29,Credit Card,17-02-2021
405-3644845-2041967,Male,47,Cash,08-12-2021
402-4347271-0935558,Male,57,Debit Card,26-07-2022
407-1479939-6791515,Male,28,Cash,18-02-2021
407-1350126-0133969,Female,46,Credit Card,07-08-2021
407-4296158-4549114,Male,67,Cash,15-02-2022
407-2257968-0777908,Female,51,Credit Card,09-04-2022
407-0489263-9354761,Female,25,Credit Card,07-08-2022
407-8266335-8118741,Female,62,Credit Card,11-01-2022
408-7861735-6983547,Male,21,Credit Card,13-08-2022
408-8778493-7828351,Male,21,Debit Card,07-08-2022
404-8513591-5430745,Female,44,Cash,08-04-2021
171-5783902-7555551,Female,47,Cash,23-07-2021
404-8894729-3401113,Female,23,Credit Card,30-12-2022
402-4521445-5635551,Male,59,Cash,14-08-2022
404-7147824-6420314,Male,27,Cash,16-05-2022
171-6633939-2624364,Female,28,Debit Card,26-08-2021
408-0708789-4835534,Female,25,Cash,07-09-2022
408-3490776-2861933,Male,66,Credit Card,14-12-2021
171-5502501-7313132,Male,55,Debit Card,05-07-2022
408-4697801-4642725,Female,37,Cash,29-04-2022
405-5478490-0038742,Female,38,Credit Card,05-08-2022
403-5314394-4740302,Male,46,Credit Card,01-12-2021
403-2139531-8202716,Female,51,Debit Card,22-01-2023
171-5574674-1291537,Male,42,Debit Card,04-10-2022
171-1017181-2601952,Female,36,Cash,11-03-2022
405-3375819-1861930,Male,34,Cash,09-06-2021
171-1080385-0758702,Male,25,Credit Card,19-08-2022
406-2563381-0569166,Female,58,Cash,17-06-2022
405-7305136-0177918,Female,28,Credit Card,13-07-2022
406-1755340-1552318,Female,60,Cash,31-12-2021
404-6319845-7419542,Male,18,Credit Card,27-01-2023
408-9944297-8337913,Female,23,Cash,06-09-2022
405-7642666-6053953,Male,54,Debit Card,15-07-2021
402-6710217-5005958,Female,39,Credit Card,23-02-2022
405-1892033-5435562,Female,65,Cash,11-12-2022
408-1706240-3417923,Male,43,Cash,18-11-2021
404-0282894-3673145,Male,63,Credit Card,16-08-2022
404-1393260-3155514,Female,42,Cash,08-03-2022
408-2685811-6032320,Female,24,Debit Card,28-04-2022
405-8779481-7984318,Male,37,Cash,11-04-2022
171-3495596-9689915,Female,62,Credit Card,20-02-2023
408-5261042-2304334,Female,67,Cash,11-09-2022
402-1744033-2451500,Female,68,Cash,05-02-2021
405-9056608-3765911,Female,29,Cash,31-01-2022
403-2177234-3669132,Male,32,Cash,18-07-2022
406-1549711-7913942,Female,40,Credit Card,12-07-2022
408-7053677-8923509,Female,22,Credit Card,08-09-2022
406-0207396-9901955,Male,58,Debit Card,13-12-2021
171-3115101-4864319,Female,44,Cash,04-01-2023
403-8851506-7457138,Female,26,Debit Card,04-03-2021
408-7988815-3599522,Female,51,Credit Card,18-07-2022
406-4354408-8013929,Female,50,Credit Card,28-06-2022
403-6761528-4668350,Female,23,Credit Card,08-03-2022
171-6146679-1173935,Male,46,Credit Card,10-09-2021
404-3192344-8897933,Male,61,Credit Card,05-03-2021
171-4628079-1578720,Male,32,Cash,22-08-2021
402-3153822-0446762,Male,20,Cash,20-01-2023
171-7297866-6891559,Female,20,Debit Card,09-11-2022
406-4842766-8989158,Male,59,Credit Card,17-05-2022
171-7791787-5265920,Female,36,Credit Card,30-04-2021
403-3603519-5427533,Female,53,Cash,17-12-2021
406-2410869-5466754,Female,56,Credit Card,08-04-2021
405-7028181-6747529,Female,34,Credit Card,10-03-2021
406-7562451-4277905,Male,22,Cash,01-04-2021
406-5833280-7950746,Female,52,Cash,17-05-2021
403-3501751-4444303,Male,61,Cash,10-02-2023
404-5557634-1032324,Male,27,Credit Card,03-03-2021
408-2539114-4177958,Female,54,Cash,04-06-2022
408-6730441-1189146,Female,41,Cash,14-08-2022
404-7771411-3519559,Female,55,Debit Card,11-01-2022
407-4275378-3204352,Female,40,Credit Card,02-03-2023
407-3076983-9451552,Female,52,Debit Card,09-03-2021
408-7920657-6200357,Female,65,Cash,05-02-2023
407-7652099-2613158,Male,35,Credit Card,03-02-2021
407-1119032-1980324,Female,19,Cash,16-09-2021
406-3329159-7397933,Female,37,Credit Card,18-11-2022
171-2872975-0385155,Male,65,Debit Card,19-12-2022
403-6958480-4460313,Male,50,Credit Card,16-11-2021
171-8399683-2802718,Male,58,Debit Card,27-02-2022
404-2132858-4419514,Female,18,Debit Card,02-03-2021
406-8909730-8781124,Male,65,Credit Card,29-09-2021
406-0195831-4208305,Female,59,Debit Card,02-09-2021
408-1109410-3653913,Female,29,Cash,17-01-2022
407-2834376-0517937,Female,52,Credit Card,19-09-2021
408-4547452-9201134,Female,53,Cash,07-01-2021
403-6413494-2774746,Female,61,Credit Card,02-03-2021
402-7767828-9255567,Female,50,Cash,27-07-2022
171-2352640-6143569,Female,20,Debit Card,20-06-2022
406-7631997-5052324,Female,62,Credit Card,15-06-2022
406-3464975-7294726,Female,18,Credit Card,20-10-2022
408-3191472-2719517,Female,40,Debit Card,25-01-2023
402-5316398-2417959,Female,51,Cash,19-02-2023
404-6198637-9290732,Female,57,Debit Card,02-12-2022
408-5380331-4789936,Male,20,Cash,20-05-2021
