Customer ID,Order ID,Order Date,Ship Date,Ship Mode
NC-18535,CA-2011-145254,23-07-2011,27-07-2011,Standard Class
NC-18535,CA-2011-145254,23-07-2011,27-07-2011,Standard Class
NC-18535,CA-2011-145254,23-07-2011,27-07-2011,Standard Class
NC-18535,CA-2011-145254,23-07-2011,27-07-2011,Standard Class
LW-17215,CA-2011-116246,12-09-2011,17-09-2011,Second Class
AH-10585,CA-2013-160479,16-09-2013,21-09-2013,Standard Class
JO-15145,CA-2011-167486,27-11-2011,01-12-2011,Standard Class
VW-21775,CA-2011-152100,11-05-2011,16-05-2011,Standard Class
BP-11185,CA-2012-166219,28-08-2012,01-09-2012,Standard Class
BP-11185,CA-2012-166219,28-08-2012,01-09-2012,Standard Class
PP-18955,CA-2012-111864,19-06-2012,19-06-2012,Same Day
SC-20725,CA-2012-119627,17-08-2012,23-08-2012,Standard Class
SC-20725,CA-2012-119627,17-08-2012,23-08-2012,Standard Class
SC-20725,CA-2012-119627,17-08-2012,23-08-2012,Standard Class
SC-20725,CA-2012-119627,17-08-2012,23-08-2012,Standard Class
BM-11785,CA-2012-160787,25-09-2012,25-09-2012,Same Day
CD-11920,CA-2014-107853,27-05-2014,01-06-2014,Standard Class
GM-14680,CA-2014-126144,01-08-2014,06-08-2014,Standard Class
BP-11050,US-2011-154655,12-10-2011,17-10-2011,Standard Class
BW-11065,CA-2011-100391,25-05-2011,29-05-2011,Standard Class
RE-19405,CA-2011-165477,29-12-2011,31-12-2011,Second Class
HR-14770,CA-2014-165904,08-04-2014,12-04-2014,Standard Class
HR-14770,CA-2014-165904,08-04-2014,12-04-2014,Standard Class
TP-21565,CA-2012-104052,01-03-2012,02-03-2012,First Class
KB-16315,CA-2012-168277,29-05-2012,03-06-2012,Standard Class
AC-10660,CA-2013-158617,23-09-2013,29-09-2013,Standard Class
DN-13690,CA-2014-136882,28-05-2014,04-06-2014,Standard Class
CC-12430,US-2013-148957,18-09-2013,24-09-2013,Standard Class
TS-21340,CA-2011-140032,08-09-2011,13-09-2011,Standard Class
MO-17800,CA-2014-145506,04-06-2014,08-06-2014,Standard Class
RP-19855,CA-2012-129546,28-09-2012,05-10-2012,Standard Class
RP-19855,CA-2012-129546,28-09-2012,05-10-2012,Standard Class
RP-19855,CA-2012-129546,28-09-2012,05-10-2012,Standard Class
RP-19855,CA-2012-129546,28-09-2012,05-10-2012,Standard Class
JL-15175,CA-2013-140977,17-06-2013,20-06-2013,Second Class
BW-11110,CA-2014-151855,28-05-2014,04-06-2014,Standard Class
BW-11110,CA-2014-151855,28-05-2014,04-06-2014,Standard Class
SJ-20500,CA-2011-138240,09-10-2011,14-10-2011,Standard Class
SJ-20500,CA-2011-138240,09-10-2011,14-10-2011,Standard Class
FG-14260,CA-2011-101833,17-11-2011,22-11-2011,Second Class
EH-14125,CA-2011-100867,19-10-2011,24-10-2011,Standard Class
BS-11590,US-2014-109610,26-11-2014,01-12-2014,Second Class
JS-16030,CA-2011-156545,28-02-2011,03-03-2011,First Class
JC-15775,CA-2011-109127,21-12-2011,25-12-2011,Standard Class
JM-15265,CA-2013-126858,20-11-2013,24-11-2013,Standard Class
CD-12280,CA-2014-102925,06-11-2014,11-11-2014,Second Class
CD-12280,CA-2014-102925,06-11-2014,11-11-2014,Second Class
CD-12280,CA-2014-102925,06-11-2014,11-11-2014,Second Class
CD-12280,CA-2014-102925,06-11-2014,11-11-2014,Second Class
CD-12280,CA-2014-102925,06-11-2014,11-11-2014,Second Class
CD-12280,CA-2014-102925,06-11-2014,11-11-2014,Second Class
CD-12280,CA-2014-102925,06-11-2014,11-11-2014,Second Class
CD-12280,CA-2014-102925,06-11-2014,11-11-2014,Second Class
JM-15265,CA-2012-100818,31-05-2012,05-06-2012,Second Class
JM-15265,CA-2012-100818,31-05-2012,05-06-2012,Second Class
JM-15265,CA-2012-100818,31-05-2012,05-06-2012,Second Class
JM-15265,CA-2012-100818,31-05-2012,05-06-2012,Second Class
SS-20410,CA-2011-126193,07-09-2011,14-09-2011,Standard Class
SS-20410,CA-2011-126193,07-09-2011,14-09-2011,Standard Class
SS-20410,CA-2011-126193,07-09-2011,14-09-2011,Standard Class
HG-14845,CA-2014-150504,07-11-2014,13-11-2014,Standard Class
BC-11125,CA-2012-158351,20-06-2012,24-06-2012,Second Class
AB-10255,CA-2011-122679,22-07-2011,28-07-2011,Standard Class
MY-18295,CA-2013-164770,03-12-2013,05-12-2013,Second Class
MY-18295,CA-2013-164770,03-12-2013,05-12-2013,Second Class
NF-18385,CA-2014-130505,13-10-2014,13-10-2014,Same Day
NB-18655,US-2014-125213,12-12-2014,14-12-2014,First Class
EM-13960,CA-2012-156566,01-10-2012,04-10-2012,First Class
MF-17665,US-2013-102232,06-08-2013,12-08-2013,Standard Class
CM-12385,CA-2014-111738,04-01-2014,08-01-2014,Standard Class
CM-12385,CA-2014-111738,04-01-2014,08-01-2014,Standard Class
EC-14050,CA-2014-163188,08-11-2014,08-11-2014,Same Day
BO-11350,CA-2013-105207,03-01-2013,08-01-2013,Standard Class
BO-11350,CA-2013-105207,03-01-2013,08-01-2013,Standard Class
VM-21835,US-2013-123610,13-05-2013,17-05-2013,Standard Class
VM-21835,US-2013-123610,13-05-2013,17-05-2013,Standard Class
AB-10060,CA-2014-118213,06-11-2014,08-11-2014,First Class
AB-10060,CA-2014-118213,06-11-2014,08-11-2014,First Class
AB-10060,CA-2014-118213,06-11-2014,08-11-2014,First Class
CM-12235,CA-2013-149237,27-05-2013,31-05-2013,Standard Class
KW-16570,US-2012-158589,20-11-2012,24-11-2012,Standard Class
MM-17920,CA-2013-101329,23-04-2013,30-04-2013,Standard Class
MM-17920,CA-2013-101329,23-04-2013,30-04-2013,Standard Class
PW-19030,CA-2013-113607,15-10-2013,19-10-2013,Standard Class
PW-19030,CA-2013-113607,15-10-2013,19-10-2013,Standard Class
RD-19900,CA-2011-149104,05-04-2011,07-04-2011,Second Class
RD-19900,CA-2011-149104,05-04-2011,07-04-2011,Second Class
RD-19900,CA-2011-149104,05-04-2011,07-04-2011,Second Class
RD-19900,CA-2011-149104,05-04-2011,07-04-2011,Second Class
LM-17065,CA-2013-105263,07-08-2013,12-08-2013,Standard Class
CS-11845,CA-2011-130575,14-12-2011,16-12-2011,First Class
KT-16480,CA-2014-142461,31-05-2014,04-06-2014,Second Class
BE-11410,CA-2013-125220,15-10-2013,20-10-2013,Standard Class
NF-18475,CA-2011-100293,14-03-2011,18-03-2011,Standard Class
DL-13315,CA-2011-154165,18-02-2011,25-02-2011,Standard Class
MS-17710,CA-2012-123939,24-08-2012,26-08-2012,Second Class
MS-17710,CA-2012-123939,24-08-2012,26-08-2012,Second Class
MS-17710,CA-2012-123939,24-08-2012,26-08-2012,Second Class
MM-18055,US-2014-104451,09-05-2014,13-05-2014,Second Class
JB-15400,CA-2013-101189,04-02-2013,09-02-2013,Standard Class
SG-20605,CA-2011-169446,19-12-2011,25-12-2011,Standard Class
SG-20605,CA-2011-169446,19-12-2011,25-12-2011,Standard Class
SG-20605,CA-2011-169446,19-12-2011,25-12-2011,Standard Class
PB-18805,CA-2014-156958,06-12-2014,07-12-2014,First Class
PB-18805,CA-2014-156958,06-12-2014,07-12-2014,First Class
PB-18805,CA-2014-156958,06-12-2014,07-12-2014,First Class
PB-18805,CA-2014-156958,06-12-2014,07-12-2014,First Class
PB-18805,CA-2014-156958,06-12-2014,07-12-2014,First Class
AC-10615,CA-2014-101637,25-03-2014,26-03-2014,Same Day
MR-17545,CA-2014-111759,09-07-2014,13-07-2014,Standard Class
BF-11215,CA-2014-102729,27-10-2014,01-11-2014,Standard Class
BW-11200,CA-2013-116596,28-10-2013,01-11-2013,Standard Class
BW-11200,CA-2013-116596,28-10-2013,01-11-2013,Standard Class
BW-11200,CA-2013-116596,28-10-2013,01-11-2013,Standard Class
BW-11200,CA-2013-116596,28-10-2013,01-11-2013,Standard Class
TS-21610,CA-2014-124191,13-06-2014,15-06-2014,Second Class
AS-10045,CA-2013-148747,26-09-2013,28-09-2013,First Class
AA-10375,US-2014-169488,08-09-2014,10-09-2014,First Class
AA-10375,US-2014-169488,08-09-2014,10-09-2014,First Class
PS-18970,CA-2012-135727,11-05-2012,16-05-2012,Second Class
RP-19270,CA-2012-135251,06-08-2012,10-08-2012,Standard Class
RP-19270,CA-2012-135251,06-08-2012,10-08-2012,Standard Class
RP-19270,CA-2012-135251,06-08-2012,10-08-2012,Standard Class
RP-19270,CA-2012-135251,06-08-2012,10-08-2012,Standard Class
NC-18625,CA-2011-166590,29-10-2011,02-11-2011,Standard Class
NC-18625,CA-2011-166590,29-10-2011,02-11-2011,Standard Class
SC-20770,CA-2013-131744,19-06-2013,21-06-2013,Second Class
SC-20770,CA-2013-131744,19-06-2013,21-06-2013,Second Class
SC-20770,CA-2013-131744,19-06-2013,21-06-2013,Second Class
NF-18595,CA-2012-160864,03-05-2012,06-05-2012,First Class
SC-20020,CA-2012-147690,10-11-2012,14-11-2012,Standard Class
BD-11560,CA-2012-163923,30-05-2012,03-06-2012,Standard Class
SM-20950,CA-2013-125724,23-09-2013,28-09-2013,Standard Class
EB-14110,CA-2012-111612,28-11-2012,02-12-2012,Standard Class
EB-14110,CA-2012-111612,28-11-2012,02-12-2012,Standard Class
HP-14815,CA-2012-156853,03-12-2012,05-12-2012,Second Class
EB-14170,CA-2011-103086,17-10-2011,19-10-2011,Second Class
SM-20905,CA-2013-129280,04-05-2013,06-05-2013,First Class
SM-20905,CA-2013-129280,04-05-2013,06-05-2013,First Class
SM-20905,CA-2013-129280,04-05-2013,06-05-2013,First Class
SM-20905,CA-2013-129280,04-05-2013,06-05-2013,First Class
SM-20905,CA-2013-129280,04-05-2013,06-05-2013,First Class
SM-20905,CA-2013-129280,04-05-2013,06-05-2013,First Class
CG-12040,CA-2012-161242,01-06-2012,08-06-2012,Standard Class
TG-21640,CA-2011-130428,31-03-2011,31-03-2011,Same Day
TG-21640,CA-2011-130428,31-03-2011,31-03-2011,Same Day
TG-21640,CA-2011-130428,31-03-2011,31-03-2011,Same Day
DK-12835,CA-2014-104388,06-07-2014,08-07-2014,First Class
MB-17305,CA-2012-113131,24-09-2012,24-09-2012,Same Day
MB-17305,CA-2012-113131,24-09-2012,24-09-2012,Same Day
MB-17305,CA-2012-113131,24-09-2012,24-09-2012,Same Day
MB-17305,CA-2012-113131,24-09-2012,24-09-2012,Same Day
MB-17305,CA-2012-113131,24-09-2012,24-09-2012,Same Day
SF-20065,CA-2012-148495,13-08-2012,13-08-2012,Same Day
PS-18760,CA-2012-143147,26-05-2012,28-05-2012,Second Class
PS-18760,CA-2012-143147,26-05-2012,28-05-2012,Second Class
PS-18760,CA-2012-143147,26-05-2012,28-05-2012,Second Class
RB-19705,CA-2014-152975,15-09-2014,17-09-2014,First Class
RB-19705,CA-2014-152975,15-09-2014,17-09-2014,First Class
RB-19705,CA-2014-152975,15-09-2014,17-09-2014,First Class
RB-19705,CA-2014-152975,15-09-2014,17-09-2014,First Class
RS-19870,CA-2013-107475,08-06-2013,12-06-2013,Standard Class
SB-20185,CA-2014-116127,26-06-2014,28-06-2014,Second Class
HJ-14875,CA-2014-132584,27-08-2014,28-08-2014,First Class
SV-20815,CA-2013-160598,27-08-2013,29-08-2013,First Class
BE-11410,CA-2013-108630,19-11-2013,19-11-2013,Same Day
BM-11575,US-2014-129203,18-04-2014,23-04-2014,Standard Class
AZ-10750,CA-2014-110940,24-07-2014,29-07-2014,Standard Class
HD-14785,CA-2011-119172,11-05-2011,15-05-2011,Standard Class
HD-14785,CA-2011-119172,11-05-2011,15-05-2011,Standard Class
BF-11005,US-2013-105452,29-07-2013,02-08-2013,Standard Class
BF-11005,US-2013-105452,29-07-2013,02-08-2013,Standard Class
HZ-14950,CA-2014-108931,15-09-2014,20-09-2014,Standard Class
HZ-14950,CA-2014-108931,15-09-2014,20-09-2014,Standard Class
KD-16495,CA-2014-104619,25-01-2014,30-01-2014,Standard Class
KD-16495,CA-2014-104619,25-01-2014,30-01-2014,Standard Class
KD-16495,CA-2014-104619,25-01-2014,30-01-2014,Standard Class
FC-14245,CA-2012-149517,19-09-2012,23-09-2012,Standard Class
TP-21130,CA-2012-116841,14-04-2012,18-04-2012,Standard Class
EB-13705,CA-2014-107797,09-05-2014,12-05-2014,Second Class
JP-15520,CA-2013-117604,05-09-2013,10-09-2013,Standard Class
TD-20995,CA-2011-130155,19-05-2011,22-05-2011,First Class
DM-13345,CA-2013-129861,18-06-2013,24-06-2013,Standard Class
EG-13900,CA-2012-138625,02-11-2012,05-11-2012,First Class
HG-14965,US-2014-122672,05-11-2014,10-11-2014,Standard Class
HG-14965,US-2014-122672,05-11-2014,10-11-2014,Standard Class
BF-11080,CA-2014-117128,06-12-2014,09-12-2014,Second Class
BF-11080,CA-2014-117128,06-12-2014,09-12-2014,Second Class
SC-20095,CA-2013-130638,17-05-2013,20-05-2013,Second Class
SC-20095,CA-2013-130638,17-05-2013,20-05-2013,Second Class
CS-11950,CA-2014-144365,25-10-2014,31-10-2014,Standard Class
BD-11320,CA-2013-110086,19-09-2013,23-09-2013,Standard Class
MZ-17515,CA-2011-128524,11-11-2011,13-11-2011,First Class
MZ-17515,CA-2011-128524,11-11-2011,13-11-2011,First Class
MZ-17515,CA-2011-128524,11-11-2011,13-11-2011,First Class
PW-19030,CA-2013-140256,23-08-2013,30-08-2013,Standard Class
BS-11380,CA-2014-160633,17-11-2014,22-11-2014,Standard Class
BS-11380,CA-2014-160633,17-11-2014,22-11-2014,Standard Class
BS-11380,CA-2014-160633,17-11-2014,22-11-2014,Standard Class
DA-13450,CA-2011-115133,26-09-2011,30-09-2011,Standard Class
DA-13450,CA-2011-115133,26-09-2011,30-09-2011,Standard Class
DA-13450,CA-2011-115133,26-09-2011,30-09-2011,Standard Class
ME-17725,CA-2014-137449,30-06-2014,01-07-2014,First Class
ME-17725,CA-2014-137449,30-06-2014,01-07-2014,First Class
ME-17725,CA-2014-137449,30-06-2014,01-07-2014,First Class
MH-17785,CA-2014-103520,24-09-2014,26-09-2014,First Class
BT-11440,CA-2011-139283,23-11-2011,27-11-2011,Standard Class
MM-17920,CA-2011-118192,14-01-2011,19-01-2011,Standard Class
MM-17920,CA-2011-118192,14-01-2011,19-01-2011,Standard Class
NM-18520,CA-2013-168844,01-06-2013,07-06-2013,Standard Class
NM-18520,CA-2013-168844,01-06-2013,07-06-2013,Standard Class
MH-17455,CA-2014-154809,14-02-2014,18-02-2014,Standard Class
TC-21295,CA-2011-151330,14-10-2011,17-10-2011,First Class
TC-21295,CA-2011-151330,14-10-2011,17-10-2011,First Class
TC-21295,CA-2011-151330,14-10-2011,17-10-2011,First Class
MH-17785,CA-2011-124702,18-11-2011,25-11-2011,Standard Class
MH-17785,CA-2011-124702,18-11-2011,25-11-2011,Standard Class
EP-13915,US-2014-125808,13-11-2014,16-11-2014,Second Class
JH-15985,CA-2012-116638,28-01-2012,31-01-2012,Second Class
CM-12715,CA-2011-104563,07-03-2011,12-03-2011,Standard Class
CM-12715,CA-2011-104563,07-03-2011,12-03-2011,Standard Class
CM-12715,CA-2011-104563,07-03-2011,12-03-2011,Standard Class
CM-12715,CA-2011-104563,07-03-2011,12-03-2011,Standard Class
FO-14305,US-2014-107979,09-06-2014,14-06-2014,Standard Class
FO-14305,US-2014-107979,09-06-2014,14-06-2014,Standard Class
FO-14305,US-2014-107979,09-06-2014,14-06-2014,Standard Class
MW-18220,CA-2011-150518,19-11-2011,24-11-2011,Standard Class
MW-18220,CA-2011-150518,19-11-2011,24-11-2011,Standard Class
MS-17365,CA-2013-107104,27-11-2013,01-12-2013,Standard Class
MS-17365,CA-2013-107104,27-11-2013,01-12-2013,Standard Class
MS-17365,CA-2013-107104,27-11-2013,01-12-2013,Standard Class
MS-17365,CA-2013-107104,27-11-2013,01-12-2013,Standard Class
HP-14815,CA-2014-161893,24-01-2014,28-01-2014,Standard Class
HP-14815,CA-2014-161893,24-01-2014,28-01-2014,Standard Class
AS-10090,CA-2011-156160,22-09-2011,29-09-2011,Standard Class
AS-10090,CA-2011-156160,22-09-2011,29-09-2011,Standard Class
AS-10090,CA-2011-156160,22-09-2011,29-09-2011,Standard Class
AS-10090,CA-2011-156160,22-09-2011,29-09-2011,Standard Class
CS-12505,CA-2011-100860,26-03-2011,30-03-2011,Second Class
ME-17320,CA-2013-160717,07-06-2013,12-06-2013,Standard Class
ME-17320,CA-2013-160717,07-06-2013,12-06-2013,Standard Class
ME-17320,CA-2013-160717,07-06-2013,12-06-2013,Standard Class
MS-17770,CA-2014-132619,01-09-2014,06-09-2014,Standard Class
KH-16690,US-2012-120957,07-12-2012,07-12-2012,Same Day
LC-16885,CA-2014-157448,17-11-2014,21-11-2014,Standard Class
LC-16885,CA-2014-157448,17-11-2014,21-11-2014,Standard Class
AF-10870,CA-2013-126270,24-04-2013,28-04-2013,Standard Class
AF-10870,CA-2013-126270,24-04-2013,28-04-2013,Standard Class
AH-10465,CA-2014-145275,03-04-2014,07-04-2014,Standard Class
GK-14620,CA-2012-133396,13-08-2012,15-08-2012,First Class
KL-16645,US-2014-140312,14-11-2014,20-11-2014,Standard Class
FM-14290,CA-2013-114867,24-12-2013,29-12-2013,Standard Class
FM-14290,CA-2013-114867,24-12-2013,29-12-2013,Standard Class
JL-15850,US-2011-164644,22-07-2011,24-07-2011,Second Class
GM-14500,CA-2013-137393,07-05-2013,11-05-2013,Standard Class
MC-17635,US-2011-120145,28-11-2011,03-12-2011,Standard Class
CS-12490,CA-2013-144785,19-04-2013,24-04-2013,Standard Class
CS-12490,CA-2013-144785,19-04-2013,24-04-2013,Standard Class
AH-10030,CA-2012-130113,27-12-2012,31-12-2012,Standard Class
AH-10030,CA-2012-130113,27-12-2012,31-12-2012,Standard Class
EP-13915,CA-2014-122770,14-12-2014,19-12-2014,Standard Class
EP-13915,CA-2014-122770,14-12-2014,19-12-2014,Standard Class
EP-13915,CA-2014-122770,14-12-2014,19-12-2014,Standard Class
EP-13915,CA-2014-122770,14-12-2014,19-12-2014,Standard Class
FW-14395,CA-2014-118668,03-01-2014,05-01-2014,Second Class
KA-16525,CA-2014-116498,31-05-2014,04-06-2014,Standard Class
SC-20050,US-2014-130603,01-10-2014,07-10-2014,Standard Class
PG-18895,US-2014-135986,21-06-2014,28-06-2014,Standard Class
PG-18895,US-2014-135986,21-06-2014,28-06-2014,Standard Class
TA-21385,CA-2014-140536,05-04-2014,06-04-2014,First Class
PO-18850,CA-2012-130183,13-11-2012,17-11-2012,Standard Class
SM-20950,CA-2012-107902,28-08-2012,02-09-2012,Standard Class
NK-18490,CA-2014-130148,25-09-2014,29-09-2014,Second Class
NK-18490,CA-2014-130148,25-09-2014,29-09-2014,Second Class
SC-20695,US-2013-151260,12-12-2013,15-12-2013,First Class
HK-14890,CA-2011-144281,10-06-2011,15-06-2011,Second Class
BT-11485,CA-2013-122511,12-03-2013,12-03-2013,Same Day
KM-16660,CA-2014-154116,16-12-2014,20-12-2014,Standard Class
KM-16660,CA-2014-154116,16-12-2014,20-12-2014,Standard Class
KM-16660,CA-2014-154116,16-12-2014,20-12-2014,Standard Class
SP-20920,CA-2013-105291,31-10-2013,05-11-2013,Standard Class
LB-16795,CA-2014-147032,01-08-2014,05-08-2014,Standard Class
LB-16795,CA-2014-147032,01-08-2014,05-08-2014,Standard Class
LB-16795,CA-2014-147032,01-08-2014,05-08-2014,Standard Class
JS-16030,CA-2014-125990,20-10-2014,24-10-2014,Standard Class
CS-11950,CA-2013-161746,22-10-2013,28-10-2013,Standard Class
CS-11950,CA-2013-161746,22-10-2013,28-10-2013,Standard Class
CS-11950,CA-2013-161746,22-10-2013,28-10-2013,Standard Class
CS-11950,CA-2013-161746,22-10-2013,28-10-2013,Standard Class
MD-17350,CA-2011-114251,05-11-2011,10-11-2011,Standard Class
MD-17350,CA-2011-114251,05-11-2011,10-11-2011,Standard Class
MD-17350,CA-2011-114251,05-11-2011,10-11-2011,Standard Class
MD-17350,CA-2011-114251,05-11-2011,10-11-2011,Standard Class
MD-17350,CA-2011-114251,05-11-2011,10-11-2011,Standard Class
LD-17005,CA-2013-116379,08-11-2013,13-11-2013,Standard Class
DB-13270,US-2013-144477,13-08-2013,15-08-2013,Second Class
AT-10735,CA-2013-108210,31-05-2013,01-06-2013,Same Day
AT-10735,CA-2013-108210,31-05-2013,01-06-2013,Same Day
DK-13375,CA-2014-166835,13-11-2014,15-11-2014,Second Class
CS-12250,CA-2013-119641,23-09-2013,27-09-2013,Standard Class
JF-15565,CA-2013-105781,16-02-2013,20-02-2013,Standard Class
JF-15565,CA-2013-105781,16-02-2013,20-02-2013,Standard Class
TW-21025,CA-2011-101364,22-12-2011,26-12-2011,Standard Class
TB-21250,CA-2012-117898,05-12-2012,11-12-2012,Standard Class
SC-20380,CA-2014-142293,18-09-2014,21-09-2014,First Class
KM-16720,CA-2014-167395,03-12-2014,05-12-2014,First Class
KM-16720,CA-2014-167395,03-12-2014,05-12-2014,First Class
KM-16720,CA-2014-167395,03-12-2014,05-12-2014,First Class
EB-14170,CA-2011-111962,29-09-2011,04-10-2011,Standard Class
EB-14170,CA-2011-111962,29-09-2011,04-10-2011,Standard Class
JE-15715,CA-2014-124261,15-11-2014,20-11-2014,Standard Class
NC-18535,CA-2011-114321,20-08-2011,25-08-2011,Standard Class
NC-18535,CA-2011-114321,20-08-2011,25-08-2011,Standard Class
NC-18535,CA-2011-114321,20-08-2011,25-08-2011,Standard Class
AD-10180,CA-2011-128062,19-11-2011,22-11-2011,Second Class
NF-18475,US-2012-100069,29-06-2012,03-07-2012,Standard Class
KD-16615,CA-2014-129294,17-03-2014,22-03-2014,Standard Class
KD-16615,CA-2014-129294,17-03-2014,22-03-2014,Standard Class
KD-16615,CA-2014-129294,17-03-2014,22-03-2014,Standard Class
KD-16615,CA-2014-129294,17-03-2014,22-03-2014,Standard Class
QJ-19255,CA-2012-117086,08-11-2012,12-11-2012,Standard Class
EP-13915,CA-2014-131303,29-11-2014,03-12-2014,Standard Class
JJ-15445,CA-2013-137127,17-06-2013,23-06-2013,Standard Class
BE-11410,CA-2014-141782,22-01-2014,26-01-2014,Standard Class
BP-11290,CA-2014-137505,25-11-2014,25-11-2014,Same Day
BP-11290,CA-2014-137505,25-11-2014,25-11-2014,Same Day
BH-11710,US-2011-140914,11-11-2011,15-11-2011,Standard Class
BH-11710,US-2011-140914,11-11-2011,15-11-2011,Standard Class
EM-13810,CA-2013-158358,05-03-2013,09-03-2013,Standard Class
EP-13915,CA-2013-113390,12-10-2013,16-10-2013,Standard Class
EP-13915,CA-2013-113390,12-10-2013,16-10-2013,Standard Class
NZ-18565,US-2013-158680,02-07-2013,03-07-2013,First Class
LC-16870,CA-2014-113705,28-03-2014,30-03-2014,Second Class
